id,split,filename,height,weight,gender,age
8372,train,img_8372.jpg,182.88,78.0,0,55
7826,train,img_7826.jpg,173.73600000000002,60.0,1,53
5928,train,img_5928.jpg,155.44799999999998,71.0,0,34
6618,train,img_6618.jpg,164.592,58.0,1,40
5772,train,img_5772.jpg,155.44799999999998,82.0,0,61
7522,train,img_7522.jpg,170.688,50.0,1,39
5023,train,img_5023.jpg,185.928,79.0,0,44
193,train,img_193.jpg,182.88,88.0,0,42
1682,train,img_1682.jpg,158.496,50.0,1,36
9081,train,img_9081.jpg,179.83200000000002,82.0,0,38
5414,train,img_5414.jpg,167.64000000000001,58.0,1,34
7591,train,img_7591.jpg,161.54399999999998,45.0,1,30
6866,train,img_6866.jpg,170.688,49.0,1,36
3688,train,img_3688.jpg,176.784,58.0,1,36
152,train,img_152.jpg,155.44799999999998,97.0,0,67
871,train,img_871.jpg,179.83200000000002,56.0,1,29
5577,train,img_5577.jpg,179.83200000000002,67.0,0,61
2153,train,img_2153.jpg,173.73600000000002,55.0,1,70
7443,train,img_7443.jpg,176.784,57.0,1,35
2155,train,img_2155.jpg,170.688,66.0,0,52
7651,train,img_7651.jpg,158.496,45.0,1,35
5245,train,img_5245.jpg,188.976,86.0,0,51
8915,train,img_8915.jpg,167.64000000000001,45.0,1,29
2946,train,img_2946.jpg,170.688,55.0,1,42
7573,train,img_7573.jpg,156.0576,79.0,0,47
5475,train,img_5475.jpg,155.44799999999998,74.0,0,41
1012,train,img_1012.jpg,192.024,95.0,0,55
2690,train,img_2690.jpg,155.44799999999998,80.0,0,75
8141,train,img_8141.jpg,192.024,81.0,0,61
2150,train,img_2150.jpg,155.7528,70.0,0,-1
3682,train,img_3682.jpg,173.73600000000002,60.0,1,37
7833,train,img_7833.jpg,173.73600000000002,59.0,1,31
705,train,img_705.jpg,198.12,94.0,0,36
6966,train,img_6966.jpg,164.592,54.0,1,44
662,train,img_662.jpg,161.54399999999998,66.0,1,38
1136,train,img_1136.jpg,155.44799999999998,75.0,0,55
3972,train,img_3972.jpg,167.64000000000001,53.0,1,43
2982,train,img_2982.jpg,155.7528,76.0,0,32
3941,train,img_3941.jpg,188.976,68.0,0,41
2041,train,img_2041.jpg,158.496,53.0,1,34
5601,train,img_5601.jpg,164.592,50.0,1,35
7312,train,img_7312.jpg,170.688,48.0,1,47
9368,train,img_9368.jpg,188.976,111.0,0,48
9310,train,img_9310.jpg,155.44799999999998,45.0,1,44
9213,train,img_9213.jpg,155.44799999999998,75.0,0,39
8625,train,img_8625.jpg,155.44799999999998,63.0,1,39
3292,train,img_3292.jpg,195.072,88.0,0,73
2271,train,img_2271.jpg,182.88,78.0,0,77
1960,train,img_1960.jpg,188.976,72.0,0,31
4054,train,img_4054.jpg,179.83200000000002,60.0,1,43
8510,train,img_8510.jpg,167.64000000000001,56.0,1,48
937,train,img_937.jpg,155.7528,92.0,1,39
7056,train,img_7056.jpg,156.0576,74.0,0,44
1032,train,img_1032.jpg,161.54399999999998,52.0,1,36
3999,train,img_3999.jpg,167.64000000000001,63.0,0,39
100,train,img_100.jpg,170.688,66.0,1,44
8846,train,img_8846.jpg,167.64000000000001,56.0,1,28
55,train,img_55.jpg,170.688,57.0,1,41
7750,train,img_7750.jpg,164.592,53.0,1,43
2933,train,img_2933.jpg,182.88,58.0,1,80
2649,train,img_2649.jpg,155.44799999999998,73.0,0,95
2763,train,img_2763.jpg,155.7528,77.0,0,56
1976,train,img_1976.jpg,167.64000000000001,57.0,1,58
1624,train,img_1624.jpg,170.688,53.0,1,36
9300,train,img_9300.jpg,155.44799999999998,48.0,1,28
8837,train,img_8837.jpg,167.64000000000001,56.0,1,36
1533,train,img_1533.jpg,155.7528,71.0,0,37
4058,train,img_4058.jpg,167.64000000000001,55.0,1,32
2822,train,img_2822.jpg,185.928,73.0,1,44
8960,train,img_8960.jpg,179.83200000000002,54.0,1,37
2004,train,img_2004.jpg,176.784,69.0,0,36
5832,train,img_5832.jpg,155.44799999999998,59.0,1,33
3194,train,img_3194.jpg,176.784,50.0,1,36
9162,train,img_9162.jpg,185.928,72.0,0,43
2508,train,img_2508.jpg,161.54399999999998,46.0,1,26
482,train,img_482.jpg,185.928,73.0,0,34
765,train,img_765.jpg,167.64000000000001,74.0,1,41
380,train,img_380.jpg,186.23280000000003,120.0,0,35
1065,train,img_1065.jpg,173.73600000000002,54.0,1,59
1184,train,img_1184.jpg,155.44799999999998,54.0,1,35
2323,train,img_2323.jpg,195.072,79.0,0,38
6052,train,img_6052.jpg,188.976,86.0,0,43
6375,train,img_6375.jpg,170.688,56.0,1,38
2539,train,img_2539.jpg,176.784,58.0,1,38
2394,train,img_2394.jpg,164.592,48.0,1,43
5970,train,img_5970.jpg,179.83200000000002,72.0,0,36
3309,train,img_3309.jpg,155.7528,82.0,0,40
2842,train,img_2842.jpg,164.592,50.0,1,33
3720,train,img_3720.jpg,173.73600000000002,58.0,1,54
5814,train,img_5814.jpg,170.688,54.0,1,35
5089,train,img_5089.jpg,167.64000000000001,54.0,1,39
6756,train,img_6756.jpg,161.54399999999998,52.0,1,34
367,train,img_367.jpg,176.784,58.0,1,35
7567,train,img_7567.jpg,173.73600000000002,55.0,1,48
7943,train,img_7943.jpg,155.7528,54.0,1,43
2643,train,img_2643.jpg,155.7528,76.0,0,40
27,train,img_27.jpg,188.976,70.0,1,32
6612,train,img_6612.jpg,173.73600000000002,64.0,1,41
4069,train,img_4069.jpg,155.44799999999998,90.0,0,45
1881,train,img_1881.jpg,179.83200000000002,75.0,0,33
7318,train,img_7318.jpg,155.44799999999998,50.0,1,45
695,train,img_695.jpg,155.44799999999998,77.0,1,33
6350,train,img_6350.jpg,155.7528,84.0,0,35
9420,train,img_9420.jpg,167.64000000000001,66.0,0,66
585,train,img_585.jpg,185.928,79.0,0,41
7460,train,img_7460.jpg,155.7528,73.0,0,34
1137,train,img_1137.jpg,167.64000000000001,61.0,1,52
1841,train,img_1841.jpg,155.44799999999998,64.0,0,33
3618,train,img_3618.jpg,155.7528,56.0,1,37
2310,train,img_2310.jpg,176.784,71.0,0,33
6209,train,img_6209.jpg,198.12,99.0,0,39
6252,train,img_6252.jpg,161.54399999999998,65.0,0,41
6601,train,img_6601.jpg,173.73600000000002,53.0,1,46
1969,train,img_1969.jpg,179.83200000000002,60.0,1,50
1037,train,img_1037.jpg,179.83200000000002,73.0,0,41
6991,train,img_6991.jpg,192.024,86.0,0,63
9417,train,img_9417.jpg,155.7528,77.0,0,43
2467,train,img_2467.jpg,155.7528,72.0,0,45
1794,train,img_1794.jpg,158.496,49.0,1,32
1490,train,img_1490.jpg,176.784,59.0,1,49
6391,train,img_6391.jpg,164.592,44.0,1,42
6497,train,img_6497.jpg,155.44799999999998,70.0,0,45
2307,train,img_2307.jpg,185.928,84.0,1,46
7918,train,img_7918.jpg,179.83200000000002,58.0,1,29
9289,train,img_9289.jpg,167.64000000000001,54.0,1,46
6366,train,img_6366.jpg,201.16799999999998,100.0,0,43
8125,train,img_8125.jpg,161.54399999999998,53.0,1,44
8443,train,img_8443.jpg,167.64000000000001,62.0,1,33
6068,train,img_6068.jpg,207.264,100.0,0,42
3273,train,img_3273.jpg,176.784,64.0,1,74
6208,train,img_6208.jpg,198.12,81.0,0,39
3751,train,img_3751.jpg,179.83200000000002,59.0,1,49
1164,train,img_1164.jpg,155.44799999999998,56.0,1,27
7962,train,img_7962.jpg,173.73600000000002,60.0,1,50
3105,train,img_3105.jpg,173.73600000000002,58.0,1,46
503,train,img_503.jpg,155.7528,56.0,1,32
3242,train,img_3242.jpg,188.976,82.0,0,46
7889,train,img_7889.jpg,155.44799999999998,61.0,1,42
3605,train,img_3605.jpg,188.976,82.0,0,58
1984,train,img_1984.jpg,155.44799999999998,57.0,1,47
6603,train,img_6603.jpg,185.928,83.0,0,44
1228,train,img_1228.jpg,155.7528,55.0,1,34
1610,train,img_1610.jpg,170.688,53.0,1,28
2639,train,img_2639.jpg,167.64000000000001,55.0,1,34
5031,train,img_5031.jpg,188.976,83.0,0,53
1675,train,img_1675.jpg,155.44799999999998,64.0,1,50
6462,train,img_6462.jpg,173.73600000000002,65.0,0,31
4080,train,img_4080.jpg,179.83200000000002,70.0,0,33
5262,train,img_5262.jpg,170.688,53.0,1,38
2959,train,img_2959.jpg,188.976,113.0,0,64
8016,train,img_8016.jpg,155.44799999999998,86.0,0,38
5721,train,img_5721.jpg,173.73600000000002,59.0,1,41
7483,train,img_7483.jpg,167.64000000000001,48.0,1,62
7957,train,img_7957.jpg,167.64000000000001,54.0,1,42
499,train,img_499.jpg,155.44799999999998,79.0,0,41
1481,train,img_1481.jpg,167.64000000000001,55.0,1,32
2612,train,img_2612.jpg,173.73600000000002,65.0,1,46
2524,train,img_2524.jpg,173.73600000000002,59.0,0,60
1297,train,img_1297.jpg,158.496,50.0,1,40
2255,train,img_2255.jpg,155.7528,75.0,0,39
6341,train,img_6341.jpg,179.83200000000002,57.0,1,36
138,train,img_138.jpg,176.784,73.0,0,35
8529,train,img_8529.jpg,198.12,91.0,0,44
8488,train,img_8488.jpg,167.64000000000001,55.0,1,63
5451,train,img_5451.jpg,156.0576,74.0,0,59
34,train,img_34.jpg,167.64000000000001,50.0,1,31
2817,train,img_2817.jpg,173.73600000000002,62.0,1,34
2732,train,img_2732.jpg,198.12,100.0,0,84
2563,train,img_2563.jpg,188.976,85.0,0,39
8979,train,img_8979.jpg,173.73600000000002,54.0,1,41
8799,train,img_8799.jpg,182.88,72.0,0,49
5551,train,img_5551.jpg,173.73600000000002,57.0,1,38
3652,train,img_3652.jpg,161.54399999999998,50.0,1,55
1910,train,img_1910.jpg,179.83200000000002,64.0,1,36
1416,train,img_1416.jpg,179.83200000000002,64.0,1,57
3823,train,img_3823.jpg,185.928,82.0,0,45
5753,train,img_5753.jpg,170.688,54.0,1,37
7734,train,img_7734.jpg,167.64000000000001,61.0,0,45
1825,train,img_1825.jpg,182.88,76.0,0,37
1190,train,img_1190.jpg,155.44799999999998,54.0,1,33
3783,train,img_3783.jpg,179.83200000000002,54.0,1,46
2044,train,img_2044.jpg,179.83200000000002,55.0,1,30
4035,train,img_4035.jpg,179.83200000000002,57.0,1,46
2767,train,img_2767.jpg,161.54399999999998,48.0,1,45
5390,train,img_5390.jpg,198.12,129.0,0,61
2111,train,img_2111.jpg,164.592,53.0,1,38
9233,train,img_9233.jpg,167.64000000000001,57.0,1,38
5444,train,img_5444.jpg,179.83200000000002,72.0,0,50
6574,train,img_6574.jpg,182.88,81.0,0,43
6278,train,img_6278.jpg,179.83200000000002,71.0,0,45
154,train,img_154.jpg,173.73600000000002,69.0,0,40
3827,train,img_3827.jpg,158.496,46.0,1,43
28,train,img_28.jpg,155.44799999999998,102.0,0,77
3974,train,img_3974.jpg,182.88,80.0,0,59
6849,train,img_6849.jpg,188.976,83.0,0,61
40,train,img_40.jpg,179.83200000000002,68.0,0,31
8296,train,img_8296.jpg,188.976,100.0,0,51
918,train,img_918.jpg,185.928,74.0,1,43
320,train,img_320.jpg,173.73600000000002,55.0,1,45
2173,train,img_2173.jpg,192.024,70.0,0,42
3213,train,img_3213.jpg,192.024,79.0,0,89
7066,train,img_7066.jpg,179.83200000000002,51.0,1,40
7058,train,img_7058.jpg,188.976,102.0,0,61
7525,train,img_7525.jpg,179.83200000000002,56.0,1,37
5260,train,img_5260.jpg,167.64000000000001,62.0,0,43
3669,train,img_3669.jpg,170.688,54.0,1,32
442,train,img_442.jpg,192.024,88.0,0,48
8655,train,img_8655.jpg,155.44799999999998,74.0,0,39
7484,train,img_7484.jpg,176.784,52.0,1,40
1816,train,img_1816.jpg,167.64000000000001,53.0,1,36
5636,train,img_5636.jpg,155.44799999999998,59.0,1,46
8464,train,img_8464.jpg,173.73600000000002,59.0,1,40
2580,train,img_2580.jpg,161.54399999999998,45.0,1,29
8171,train,img_8171.jpg,188.976,80.0,0,45
1354,train,img_1354.jpg,155.44799999999998,55.0,1,33
9340,train,img_9340.jpg,185.928,134.0,0,59
2799,train,img_2799.jpg,188.976,80.0,0,32
1652,train,img_1652.jpg,167.64000000000001,58.0,1,37
2801,train,img_2801.jpg,164.592,55.0,1,39
1660,train,img_1660.jpg,170.688,57.0,1,34
6988,train,img_6988.jpg,173.73600000000002,59.0,1,44
1872,train,img_1872.jpg,185.928,77.0,0,30
352,train,img_352.jpg,167.64000000000001,59.0,1,54
1536,train,img_1536.jpg,161.54399999999998,54.0,1,55
1547,train,img_1547.jpg,182.88,79.0,0,36
1573,train,img_1573.jpg,173.73600000000002,65.0,0,31
1018,train,img_1018.jpg,179.83200000000002,57.0,1,49
8541,train,img_8541.jpg,179.83200000000002,56.0,1,57
4042,train,img_4042.jpg,173.73600000000002,50.0,1,44
1528,train,img_1528.jpg,164.592,53.0,1,41
1347,train,img_1347.jpg,155.7528,54.0,1,30
7183,train,img_7183.jpg,176.784,64.0,1,49
7526,train,img_7526.jpg,173.73600000000002,53.0,1,42
9418,train,img_9418.jpg,161.54399999999998,75.0,0,84
202,train,img_202.jpg,167.64000000000001,76.0,0,63
3662,train,img_3662.jpg,182.88,90.0,0,59
8836,train,img_8836.jpg,179.83200000000002,55.0,1,48
7612,train,img_7612.jpg,155.44799999999998,72.0,0,63
3949,train,img_3949.jpg,155.44799999999998,50.0,1,37
5103,train,img_5103.jpg,188.976,95.0,0,46
9083,train,img_9083.jpg,161.54399999999998,48.0,1,42
3523,train,img_3523.jpg,170.688,54.0,1,37
6878,train,img_6878.jpg,155.7528,75.0,1,46
1222,train,img_1222.jpg,155.7528,56.0,1,36
2046,train,img_2046.jpg,155.7528,57.0,1,36
8568,train,img_8568.jpg,179.83200000000002,58.0,1,43
999,train,img_999.jpg,173.73600000000002,66.0,1,30
3578,train,img_3578.jpg,176.784,58.0,1,39
273,train,img_273.jpg,155.7528,70.0,0,26
4052,train,img_4052.jpg,182.88,80.0,0,41
5299,train,img_5299.jpg,173.73600000000002,59.0,1,35
4003,train,img_4003.jpg,188.976,84.0,0,38
7471,train,img_7471.jpg,167.64000000000001,55.0,1,32
7495,train,img_7495.jpg,170.688,51.0,1,40
2930,train,img_2930.jpg,161.54399999999998,58.0,1,46
362,train,img_362.jpg,155.44799999999998,91.0,0,47
597,train,img_597.jpg,161.54399999999998,53.0,1,36
2079,train,img_2079.jpg,155.44799999999998,54.0,1,35
576,train,img_576.jpg,167.64000000000001,54.0,1,36
1791,train,img_1791.jpg,176.784,72.0,1,39
1942,train,img_1942.jpg,155.44799999999998,50.0,1,35
2278,train,img_2278.jpg,155.44799999999998,76.0,0,55
3821,train,img_3821.jpg,170.688,54.0,1,40
5961,train,img_5961.jpg,188.976,72.0,0,30
7882,train,img_7882.jpg,182.88,106.0,0,47
644,train,img_644.jpg,164.592,54.0,1,42
4017,train,img_4017.jpg,179.83200000000002,57.0,1,52
3574,train,img_3574.jpg,170.688,58.0,1,39
6858,train,img_6858.jpg,179.83200000000002,57.0,1,41
6847,train,img_6847.jpg,161.54399999999998,53.0,1,50
5069,train,img_5069.jpg,176.784,62.0,1,56
3499,train,img_3499.jpg,170.688,52.0,1,37
2653,train,img_2653.jpg,158.496,52.0,1,35
7643,train,img_7643.jpg,158.496,50.0,1,60
2055,train,img_2055.jpg,167.64000000000001,53.0,1,33
1492,train,img_1492.jpg,161.54399999999998,52.0,1,38
1711,train,img_1711.jpg,176.784,59.0,1,35
36,train,img_36.jpg,167.64000000000001,52.0,1,31
2538,train,img_2538.jpg,167.64000000000001,51.0,1,29
3814,train,img_3814.jpg,185.928,91.0,0,58
5904,train,img_5904.jpg,173.73600000000002,54.0,1,35
7738,train,img_7738.jpg,156.0576,74.0,0,31
1600,train,img_1600.jpg,173.73600000000002,56.0,1,32
4126,train,img_4126.jpg,167.64000000000001,56.0,1,48
1107,train,img_1107.jpg,182.88,78.0,0,43
5413,train,img_5413.jpg,167.64000000000001,64.0,1,38
715,train,img_715.jpg,192.024,130.0,0,45
3189,train,img_3189.jpg,167.64000000000001,58.0,1,45
8976,train,img_8976.jpg,170.688,50.0,1,32
8065,train,img_8065.jpg,173.73600000000002,51.0,1,40
1912,train,img_1912.jpg,173.73600000000002,67.0,1,29
5641,train,img_5641.jpg,176.784,59.0,1,61
6562,train,img_6562.jpg,176.784,66.0,0,58
1225,train,img_1225.jpg,182.88,59.0,1,39
4029,train,img_4029.jpg,164.592,52.0,1,42
8919,train,img_8919.jpg,173.73600000000002,52.0,1,54
9363,train,img_9363.jpg,170.688,65.0,0,36
5836,train,img_5836.jpg,170.688,62.0,0,62
2167,train,img_2167.jpg,155.44799999999998,81.0,0,75
1040,train,img_1040.jpg,155.7528,78.0,0,45
6330,train,img_6330.jpg,173.73600000000002,52.0,1,30
794,train,img_794.jpg,161.54399999999998,54.0,1,28
1778,train,img_1778.jpg,173.73600000000002,56.0,1,32
3448,train,img_3448.jpg,161.54399999999998,50.0,1,32
3003,train,img_3003.jpg,182.88,89.0,0,54
990,train,img_990.jpg,155.44799999999998,74.0,0,40
2347,train,img_2347.jpg,185.928,73.0,0,34
8014,train,img_8014.jpg,155.7528,93.0,0,44
2802,train,img_2802.jpg,185.928,80.0,0,41
9433,train,img_9433.jpg,179.83200000000002,68.0,0,46
709,train,img_709.jpg,155.44799999999998,47.0,1,22
1019,train,img_1019.jpg,182.88,82.0,0,42
6290,train,img_6290.jpg,182.88,86.0,0,48
2303,train,img_2303.jpg,179.83200000000002,56.0,1,44
195,train,img_195.jpg,167.64000000000001,52.0,1,36
9192,train,img_9192.jpg,167.64000000000001,66.0,0,48
8843,train,img_8843.jpg,155.44799999999998,56.0,1,41
3246,train,img_3246.jpg,158.496,50.0,1,26
6708,train,img_6708.jpg,179.83200000000002,56.0,1,46
3637,train,img_3637.jpg,179.83200000000002,62.0,1,54
1359,train,img_1359.jpg,179.83200000000002,57.0,1,42
3584,train,img_3584.jpg,155.44799999999998,74.0,0,58
2466,train,img_2466.jpg,179.83200000000002,103.0,0,60
327,train,img_327.jpg,155.7528,70.0,1,32
8327,train,img_8327.jpg,173.73600000000002,55.0,1,30
2262,train,img_2262.jpg,173.73600000000002,63.0,0,71
5181,train,img_5181.jpg,167.64000000000001,58.0,1,59
3482,train,img_3482.jpg,173.73600000000002,55.0,1,34
7273,train,img_7273.jpg,182.88,79.0,0,35
577,train,img_577.jpg,155.7528,54.0,1,55
7266,train,img_7266.jpg,155.44799999999998,66.0,1,38
1578,train,img_1578.jpg,161.54399999999998,63.0,1,37
3552,train,img_3552.jpg,192.024,84.0,0,44
3726,train,img_3726.jpg,155.7528,122.0,0,39
339,train,img_339.jpg,185.928,109.0,0,48
2681,train,img_2681.jpg,161.54399999999998,45.0,1,41
6590,train,img_6590.jpg,173.73600000000002,55.0,1,38
3693,train,img_3693.jpg,179.83200000000002,58.0,1,42
4174,train,img_4174.jpg,176.784,56.0,1,37
1751,train,img_1751.jpg,155.44799999999998,57.0,1,32
9465,train,img_9465.jpg,167.64000000000001,55.0,1,43
4008,train,img_4008.jpg,176.784,66.0,0,33
2935,train,img_2935.jpg,188.976,74.0,0,43
2825,train,img_2825.jpg,155.44799999999998,61.0,1,49
1977,train,img_1977.jpg,167.64000000000001,55.0,1,32
9072,train,img_9072.jpg,155.44799999999998,61.0,1,38
6684,train,img_6684.jpg,176.784,64.0,0,62
3047,train,img_3047.jpg,164.592,57.0,1,49
3150,train,img_3150.jpg,179.83200000000002,59.0,1,42
8984,train,img_8984.jpg,176.784,65.0,1,64
1275,train,img_1275.jpg,173.73600000000002,49.0,1,23
1050,train,img_1050.jpg,188.976,88.0,0,40
332,train,img_332.jpg,161.54399999999998,50.0,1,42
2438,train,img_2438.jpg,170.688,45.0,1,41
7271,train,img_7271.jpg,164.592,60.0,1,65
6265,train,img_6265.jpg,192.024,85.0,0,38
2026,train,img_2026.jpg,185.928,84.0,0,47
201,train,img_201.jpg,188.976,84.0,0,38
7138,train,img_7138.jpg,167.64000000000001,52.0,1,51
1592,train,img_1592.jpg,173.73600000000002,53.0,1,33
2966,train,img_2966.jpg,179.83200000000002,72.0,0,49
7375,train,img_7375.jpg,179.83200000000002,75.0,0,52
9296,train,img_9296.jpg,173.73600000000002,91.0,0,55
3311,train,img_3311.jpg,179.83200000000002,62.0,1,47
1422,train,img_1422.jpg,173.73600000000002,59.0,1,43
8806,train,img_8806.jpg,195.072,104.0,0,34
7555,train,img_7555.jpg,167.64000000000001,61.0,1,48
2941,train,img_2941.jpg,155.7528,82.0,0,39
1987,train,img_1987.jpg,188.976,77.0,0,31
7712,train,img_7712.jpg,176.784,61.0,1,45
8562,train,img_8562.jpg,182.88,73.0,0,50
6018,train,img_6018.jpg,155.44799999999998,70.0,0,32
5962,train,img_5962.jpg,173.73600000000002,84.0,1,44
5478,train,img_5478.jpg,155.7528,79.0,0,41
7479,train,img_7479.jpg,176.784,50.0,1,36
5702,train,img_5702.jpg,173.73600000000002,72.0,0,48
8108,train,img_8108.jpg,155.44799999999998,60.0,1,39
8765,train,img_8765.jpg,182.88,74.0,0,60
5292,train,img_5292.jpg,185.928,78.0,0,50
5294,train,img_5294.jpg,179.83200000000002,73.0,0,49
2630,train,img_2630.jpg,176.784,74.0,0,57
7890,train,img_7890.jpg,158.496,52.0,1,41
125,train,img_125.jpg,155.44799999999998,54.0,1,25
2389,train,img_2389.jpg,188.976,98.0,0,45
3805,train,img_3805.jpg,155.7528,85.0,0,48
2200,train,img_2200.jpg,167.64000000000001,67.0,0,49
7306,train,img_7306.jpg,161.54399999999998,51.0,1,38
3184,train,img_3184.jpg,182.88,79.0,0,58
6275,train,img_6275.jpg,155.44799999999998,91.0,1,53
75,train,img_75.jpg,155.44799999999998,74.0,1,34
2827,train,img_2827.jpg,155.44799999999998,72.0,0,34
386,train,img_386.jpg,185.928,77.0,0,40
3324,train,img_3324.jpg,182.88,77.0,0,49
1408,train,img_1408.jpg,173.73600000000002,55.0,1,41
8665,train,img_8665.jpg,259.08,159.0,0,53
8945,train,img_8945.jpg,182.88,77.0,0,46
2035,train,img_2035.jpg,185.928,77.0,0,50
7421,train,img_7421.jpg,185.928,81.0,0,57
8369,train,img_8369.jpg,155.44799999999998,72.0,0,37
8263,train,img_8263.jpg,167.64000000000001,45.0,1,42
5930,train,img_5930.jpg,182.88,80.0,0,42
409,train,img_409.jpg,155.44799999999998,57.0,1,63
3298,train,img_3298.jpg,179.83200000000002,70.0,0,50
8913,train,img_8913.jpg,156.0576,63.0,1,30
5754,train,img_5754.jpg,188.976,88.0,0,45
8764,train,img_8764.jpg,170.688,57.0,1,48
6699,train,img_6699.jpg,170.688,48.0,1,41
2541,train,img_2541.jpg,173.73600000000002,57.0,1,81
1311,train,img_1311.jpg,179.83200000000002,59.0,1,46
8509,train,img_8509.jpg,179.83200000000002,71.0,0,32
976,train,img_976.jpg,195.072,90.0,0,28
9370,train,img_9370.jpg,176.784,68.0,0,36
1312,train,img_1312.jpg,155.44799999999998,76.0,0,33
3790,train,img_3790.jpg,176.784,64.0,1,44
9266,train,img_9266.jpg,155.7528,93.0,0,45
6422,train,img_6422.jpg,155.7528,65.0,1,36
3335,train,img_3335.jpg,170.688,73.0,0,55
1861,train,img_1861.jpg,185.928,97.0,0,42
2024,train,img_2024.jpg,170.688,55.0,1,36
8973,train,img_8973.jpg,179.83200000000002,68.0,0,38
3730,train,img_3730.jpg,201.16799999999998,92.0,0,56
3735,train,img_3735.jpg,195.072,86.0,0,60
1909,train,img_1909.jpg,176.784,59.0,1,44
6235,train,img_6235.jpg,173.73600000000002,67.0,0,53
7106,train,img_7106.jpg,188.976,106.0,0,40
2132,train,img_2132.jpg,176.784,55.0,1,42
1365,train,img_1365.jpg,167.64000000000001,59.0,1,48
2162,train,img_2162.jpg,172.0,106.0,0,92
1080,train,img_1080.jpg,155.7528,79.0,0,49
950,train,img_950.jpg,182.88,77.0,0,29
6563,train,img_6563.jpg,176.784,61.0,1,57
8078,train,img_8078.jpg,192.024,84.0,0,39
4155,train,img_4155.jpg,182.88,91.0,0,43
3322,train,img_3322.jpg,155.7528,57.0,1,45
1456,train,img_1456.jpg,155.44799999999998,74.0,0,52
486,train,img_486.jpg,155.44799999999998,57.0,1,36
8224,train,img_8224.jpg,192.024,77.0,0,37
5379,train,img_5379.jpg,161.54399999999998,48.0,1,35
9252,train,img_9252.jpg,179.83200000000002,68.0,0,55
5145,train,img_5145.jpg,176.784,59.0,1,34
7801,train,img_7801.jpg,155.44799999999998,64.0,1,36
6812,train,img_6812.jpg,155.7528,76.0,0,35
480,train,img_480.jpg,170.688,55.0,1,32
2712,train,img_2712.jpg,195.072,86.0,0,39
1722,train,img_1722.jpg,167.64000000000001,57.0,1,32
291,train,img_291.jpg,176.784,56.0,1,32
6746,train,img_6746.jpg,155.44799999999998,52.0,1,33
1361,train,img_1361.jpg,182.88,61.0,1,59
813,train,img_813.jpg,155.7528,73.0,0,32
489,train,img_489.jpg,195.072,90.0,0,35
2,train,img_2.jpg,176.784,61.0,1,28
1567,train,img_1567.jpg,167.64000000000001,52.0,1,27
3856,train,img_3856.jpg,161.54399999999998,46.0,1,43
6571,train,img_6571.jpg,173.73600000000002,54.0,1,40
1636,train,img_1636.jpg,167.64000000000001,61.0,1,27
6067,train,img_6067.jpg,176.784,70.0,0,37
5268,train,img_5268.jpg,173.73600000000002,55.0,1,43
1736,train,img_1736.jpg,161.54399999999998,85.0,1,37
1121,train,img_1121.jpg,155.44799999999998,77.0,0,57
9425,train,img_9425.jpg,176.784,63.0,0,34
931,train,img_931.jpg,155.44799999999998,70.0,0,32
5644,train,img_5644.jpg,188.976,73.0,0,33
1972,train,img_1972.jpg,179.83200000000002,55.0,1,33
3446,train,img_3446.jpg,170.688,53.0,1,44
3278,train,img_3278.jpg,195.072,85.0,0,50
5887,train,img_5887.jpg,155.44799999999998,59.0,1,41
1095,train,img_1095.jpg,155.44799999999998,73.0,0,80
7149,train,img_7149.jpg,173.73600000000002,61.0,1,37
1349,train,img_1349.jpg,173.73600000000002,54.0,1,33
5418,train,img_5418.jpg,179.83200000000002,59.0,1,59
3451,train,img_3451.jpg,173.73600000000002,56.0,1,54
145,train,img_145.jpg,179.83200000000002,73.0,0,34
1531,train,img_1531.jpg,185.928,74.0,0,48
632,train,img_632.jpg,167.64000000000001,55.0,1,36
5394,train,img_5394.jpg,155.7528,74.0,0,45
2549,train,img_2549.jpg,192.024,100.0,0,38
8620,train,img_8620.jpg,176.784,54.0,1,52
2954,train,img_2954.jpg,161.54399999999998,72.0,1,63
771,train,img_771.jpg,167.64000000000001,55.0,1,55
828,train,img_828.jpg,188.976,87.0,0,53
2770,train,img_2770.jpg,198.12,65.0,0,48
6137,train,img_6137.jpg,176.784,70.0,0,43
5533,train,img_5533.jpg,155.44799999999998,73.0,0,46
7468,train,img_7468.jpg,173.73600000000002,57.0,1,54
882,train,img_882.jpg,173.73600000000002,56.0,0,32
2775,train,img_2775.jpg,210.312,104.0,0,37
439,train,img_439.jpg,179.83200000000002,70.0,0,36
2010,train,img_2010.jpg,179.83200000000002,52.0,1,41
8964,train,img_8964.jpg,155.7528,54.0,1,34
1493,train,img_1493.jpg,179.83200000000002,55.0,1,45
3428,train,img_3428.jpg,164.592,64.0,0,55
2071,train,img_2071.jpg,155.7528,55.0,1,34
6816,train,img_6816.jpg,182.88,77.0,0,38
7577,train,img_7577.jpg,182.88,81.0,0,61
5469,train,img_5469.jpg,176.784,75.0,1,49
9408,train,img_9408.jpg,164.592,58.0,1,29
5677,train,img_5677.jpg,170.688,54.0,1,35
1075,train,img_1075.jpg,176.784,57.0,1,44
4096,train,img_4096.jpg,192.024,77.0,0,37
3111,train,img_3111.jpg,176.784,69.0,0,49
2053,train,img_2053.jpg,179.83200000000002,76.0,0,31
8304,train,img_8304.jpg,170.688,60.0,1,24
